price,model_year,model,condition,cylinders,fuel,odometer,transmission,type,paint_color,is_4wd,date_posted,days_listed,manufacturer
4500,2006.0,honda odyssey,good,6.0,gas,159258.0,automatic,van,grey,False,2019-03-03,22,honda
7900,2012.0,ford escape,good,4.0,gas,110000.0,automatic,SUV,purple,True,2018-09-10,23,ford
10200,2005.0,ram 1500,excellent,8.0,gas,96431.0,automatic,truck,blue,True,2018-11-09,7,ram
3500,2004.0,jeep grand cherokee,good,6.0,gas,144190.0,automatic,SUV,silver,True,2018-06-17,110,jeep
5995,2010.0,honda accord,good,6.0,gas,122879.0,automatic,sedan,grey,False,2019-02-10,6,honda
9800,2017.0,chevrolet equinox,excellent,4.0,gas,63552.0,automatic,SUV,white,False,2018-10-30,21,chevrolet
2900,2005.0,kia sorento,good,6.0,gas,160705.0,automatic,sedan,unknown,True,2018-10-11,29,kia
2500,2004.0,subaru forester,good,4.0,gas,275000.0,manual,hatchback,black,True,2018-12-17,84,subaru
12000,2001.0,gmc sierra,excellent,8.0,gas,181000.0,automatic,pickup,green,True,2018-10-16,66,gmc
4000,2007.0,volkswagen jetta,excellent,5.0,gas,123320.0,automatic,sedan,red,False,2019-02-17,20,volkswagen
37995,2018.0,ram 2500,excellent,6.0,diesel,46008.0,automatic,pickup,white,True,2018-06-29,67,ram
29250,2012.0,jeep wrangler unlimited,like new,6.0,gas,110000.0,automatic,SUV,black,True,2018-12-06,57,jeep
15000,2007.0,toyota tacoma,excellent,6.0,gas,142000.0,automatic,truck,white,True,2019-03-29,84,toyota
5700,2006.0,toyota rav4,good,4.0,gas,127000.0,automatic,SUV,white,True,2018-11-07,13,toyota
27995,2016.0,ford f150,excellent,6.0,gas,44477.0,automatic,pickup,unknown,True,2019-03-05,16,ford
8900,2010.0,chevrolet camaro,excellent,6.0,gas,73.0,automatic,coupe,red,False,2018-08-05,31,chevrolet
3500,2008.0,ford focus,excellent,4.0,gas,126.0,automatic,sedan,unknown,False,2018-07-06,15,ford
3499,2002.0,nissan altima,excellent,6.0,gas,180000.0,manual,sedan,grey,False,2019-04-06,17,nissan
7499,2007.0,toyota highlander,excellent,6.0,gas,172678.0,automatic,SUV,blue,False,2018-06-17,88,toyota
4701,2004.0,jeep grand cherokee,excellent,8.0,gas,169000.0,automatic,SUV,silver,True,2018-06-03,30,jeep
7999,2010.0,ford taurus,excellent,6.0,gas,152000.0,automatic,sedan,silver,True,2018-08-26,28,ford
7698,2009.0,hyundai sonata,excellent,4.0,gas,91462.0,automatic,sedan,custom,False,2019-02-19,68,hyundai
11899,2008.0,toyota highlander,excellent,6.0,gas,166852.0,automatic,SUV,silver,True,2018-10-21,42,toyota
10950,2017.0,nissan altima,excellent,4.0,gas,87464.0,automatic,sedan,silver,False,2019-01-19,81,nissan
21800,2000.0,ram 2500,excellent,6.0,diesel,156000.0,manual,truck,brown,True,2019-01-10,9,ram
13250,2015.0,toyota camry,excellent,4.0,gas,56229.0,automatic,sedan,grey,False,2018-12-13,27,toyota
9950,2012.0,chrysler town & country,excellent,6.0,gas,119837.0,automatic,mini-van,brown,False,2018-09-16,14,chrysler
1600,2004.0,ram 1500,good,8.0,gas,150000.0,manual,pickup,red,False,2019-04-08,105,ram
18500,2013.0,gmc yukon,excellent,8.0,gas,103000.0,automatic,SUV,unknown,True,2018-06-02,147,gmc
10900,2013.0,honda pilot,good,6.0,gas,71700.0,automatic,SUV,unknown,True,2019-04-18,55,honda
15800,2015.0,chevrolet colorado,excellent,4.0,gas,157000.0,automatic,pickup,white,True,2019-01-07,9,chevrolet
9899,2008.0,chevrolet tahoe,excellent,8.0,gas,186715.0,automatic,SUV,black,True,2018-08-07,70,chevrolet
23950,2015.0,gmc sierra,excellent,8.0,gas,127700.0,automatic,van,white,False,2018-12-15,33,gmc
8999,2012.0,kia sorento,excellent,6.0,gas,110000.0,automatic,SUV,custom,False,2019-04-16,30,kia
7789,2012.0,ford focus,excellent,4.0,gas,119000.0,automatic,hatchback,blue,False,2019-04-04,24,ford
3999,1986.0,honda civic,excellent,4.0,gas,49000.0,automatic,hatchback,blue,False,2018-11-13,26,honda
9851,1989.0,jeep wrangler,excellent,6.0,gas,160000.0,automatic,SUV,white,True,2018-08-03,59,jeep
5698,2004.0,honda pilot,excellent,6.0,gas,230088.0,automatic,SUV,silver,True,2018-12-15,34,honda
9900,2009.0,gmc yukon,excellent,8.0,gas,131565.0,automatic,SUV,unknown,True,2019-02-28,26,gmc
5895,2006.0,chevrolet equinox,excellent,4.0,gas,168516.0,automatic,SUV,white,True,2019-01-24,38,chevrolet
7475,2010.0,ford escape,excellent,6.0,gas,161000.0,automatic,SUV,black,True,2018-07-02,83,ford
5899,2006.0,hyundai sonata,excellent,6.0,gas,148354.0,automatic,sedan,blue,False,2018-09-01,34,hyundai
5950,2003.0,ford econoline,like new,8.0,gas,202540.0,automatic,van,unknown,False,2018-12-07,98,ford
6850,2004.0,chevrolet tahoe,like new,8.0,gas,144358.0,automatic,SUV,unknown,True,2018-06-11,2,chevrolet
2000,2003.0,honda pilot,like new,6.0,gas,189000.0,automatic,SUV,white,True,2019-03-08,24,honda
3999,2004.0,ford expedition,excellent,8.0,gas,184000.0,automatic,SUV,white,False,2018-10-13,49,ford
7799,2012.0,hyundai elantra,excellent,4.0,gas,123900.0,automatic,sedan,red,False,2018-10-14,101,hyundai
19500,2011.0,gmc sierra 2500hd,excellent,8.0,gas,179356.0,automatic,truck,black,True,2019-02-10,55,gmc
20500,2016.0,chevrolet equinox,like new,6.0,gas,58686.0,automatic,SUV,red,True,2019-03-12,65,chevrolet
27500,2017.0,chevrolet silverado,like new,8.0,gas,89537.0,automatic,pickup,blue,True,2019-03-14,28,chevrolet
6800,2010.0,ford explorer,good,6.0,gas,143000.0,automatic,SUV,unknown,True,2018-07-15,24,ford
14500,2008.0,ford f250 super duty,excellent,8.0,diesel,141.0,automatic,truck,red,True,2019-04-15,13,ford
7500,2016.0,nissan sentra,excellent,4.0,gas,51.0,automatic,sedan,blue,False,2018-11-11,49,nissan
7143,2010.0,ford ranger,excellent,4.0,gas,171000.0,automatic,truck,white,False,2019-03-29,16,ford
5717,2011.0,ford ranger,excellent,4.0,gas,167746.0,automatic,truck,white,False,2018-07-18,14,ford
3299,1998.0,honda civic,excellent,4.0,gas,312000.0,other,coupe,red,False,2019-01-11,46,honda
4900,2005.0,subaru outback,good,4.0,gas,122201.0,automatic,wagon,silver,True,2018-09-30,44,subaru
4900,2006.0,chrysler 300,good,8.0,gas,164457.0,automatic,sedan,unknown,False,2019-01-18,78,chrysler
1275,2005.0,ford taurus,good,6.0,gas,140000.0,automatic,sedan,red,False,2018-10-10,51,ford
3500,2002.0,subaru outback,good,4.0,gas,152992.0,automatic,wagon,white,True,2018-11-26,13,subaru
5900,2009.0,toyota corolla,good,4.0,gas,126361.0,automatic,sedan,grey,False,2018-10-01,38,toyota
5900,2006.0,acura tl,good,6.0,gas,92659.0,automatic,sedan,white,False,2018-10-22,15,acura
7500,2011.0,chevrolet traverse,excellent,6.0,gas,123025.0,automatic,SUV,silver,True,2018-05-10,27,chevrolet
10900,2015.0,honda accord,like new,4.0,gas,26.0,automatic,sedan,black,False,2019-03-31,21,honda
9900,2012.0,chevrolet equinox,excellent,4.0,gas,96000.0,automatic,SUV,red,False,2018-11-14,28,chevrolet
26500,2016.0,chevrolet silverado 1500,excellent,8.0,gas,89685.0,automatic,truck,grey,True,2018-10-08,12,chevrolet
14000,2008.0,ford f250,excellent,8.0,diesel,140000.0,automatic,pickup,purple,True,2019-03-31,86,ford
5500,2006.0,jeep liberty,excellent,6.0,gas,105964.0,automatic,SUV,white,False,2018-07-11,62,jeep
6500,2014.0,hyundai elantra,excellent,4.0,gas,71.0,automatic,sedan,red,False,2018-05-21,36,hyundai
6900,2016.0,chevrolet cruze,excellent,4.0,gas,40.0,automatic,sedan,black,False,2018-09-06,10,chevrolet
4500,2004.0,subaru outback,excellent,4.0,gas,133.0,automatic,hatchback,unknown,True,2019-03-24,50,subaru
10300,2012.0,ford mustang,excellent,6.0,gas,64000.0,automatic,coupe,white,False,2019-03-22,49,ford
23500,2016.0,chevrolet silverado 1500,good,8.0,gas,112591.0,automatic,truck,white,True,2018-09-10,21,chevrolet
4750,2012.0,chevrolet cruze,good,4.0,gas,142377.0,automatic,sedan,blue,False,2018-08-12,56,chevrolet
4900,2009.0,toyota sienna,good,6.0,gas,169037.0,automatic,van,unknown,False,2018-08-16,67,toyota
6850,1979.0,ford ranger,excellent,8.0,gas,56000.0,manual,pickup,white,True,2018-07-03,51,ford
4500,2008.0,ford escape,good,4.0,gas,97279.0,automatic,SUV,white,False,2018-12-18,32,ford
3900,2009.0,dodge grand caravan,good,6.0,gas,150961.0,automatic,van,grey,False,2018-10-05,41,dodge
5900,2012.0,chevrolet impala,good,6.0,gas,110000.0,automatic,sedan,black,False,2018-07-28,47,chevrolet
3900,2007.0,honda accord,good,6.0,gas,142000.0,automatic,sedan,grey,False,2019-04-18,60,honda
8900,2007.0,cadillac escalade,good,8.0,gas,142000.0,automatic,SUV,white,True,2018-12-29,62,cadillac
5500,2005.0,nissan murano,good,6.0,gas,128945.0,automatic,SUV,grey,True,2018-08-25,20,nissan
4500,2005.0,honda pilot,good,6.0,gas,153108.0,automatic,SUV,red,True,2018-05-30,7,honda
4900,2004.0,honda pilot,good,6.0,gas,138348.0,automatic,SUV,silver,True,2018-10-24,12,honda
8500,2008.0,chevrolet silverado,good,8.0,gas,140000.0,automatic,pickup,silver,True,2018-12-11,41,chevrolet
3995,2002.0,ford expedition,good,8.0,gas,210000.0,automatic,SUV,red,True,2018-10-07,28,ford
14000,2000.0,ford f250,excellent,8.0,diesel,119892.0,automatic,truck,white,True,2019-01-28,66,ford
18995,2013.0,chevrolet silverado 2500hd,excellent,8.0,gas,98434.0,automatic,pickup,white,True,2018-08-25,17,chevrolet
19500,2012.0,ford f-150,excellent,6.0,gas,73200.0,automatic,truck,red,True,2019-03-21,22,ford
10900,2013.0,toyota camry le,excellent,4.0,gas,54900.0,automatic,sedan,silver,False,2018-05-08,43,toyota
3000,2004.0,chevrolet trailblazer,good,6.0,gas,199990.0,automatic,SUV,silver,True,2018-09-12,40,chevrolet
5000,2006.0,ford f-250,good,8.0,diesel,293000.0,automatic,truck,white,True,2018-05-14,18,ford
24000,2007.0,ram 2500,like new,6.0,diesel,131000.0,automatic,pickup,black,True,2018-05-08,12,ram
7200,1999.0,toyota tacoma,excellent,6.0,gas,230880.0,manual,pickup,black,True,2018-09-28,8,toyota
12999,1999.0,ram 2500,excellent,6.0,diesel,174875.0,automatic,truck,white,True,2018-05-30,18,ram
11000,2007.0,ford f-150,excellent,8.0,gas,92331.0,automatic,truck,black,True,2018-06-02,18,ford
2995,2003.0,jeep liberty,good,6.0,gas,154674.0,automatic,SUV,silver,True,2018-08-21,29,jeep
3395,2009.0,nissan altima,good,4.0,gas,174752.0,automatic,sedan,white,False,2018-05-27,48,nissan
21995,2010.0,subaru forester,excellent,4.0,gas,25000.0,automatic,SUV,green,True,2018-11-27,66,subaru
23445,2017.0,subaru outback,excellent,4.0,gas,19000.0,automatic,SUV,blue,True,2018-11-05,65,subaru
7995,2007.0,subaru forester,excellent,4.0,gas,119000.0,manual,SUV,silver,True,2018-12-03,17,subaru
23995,2017.0,honda cr-v,excellent,4.0,gas,15000.0,automatic,SUV,black,True,2018-06-04,8,honda
16799,2016.0,honda cr-v,good,4.0,gas,24893.0,automatic,SUV,silver,False,2019-03-12,27,honda
16799,2017.0,chrysler 300,good,6.0,gas,60789.0,automatic,sedan,black,False,2019-03-09,24,chrysler
18999,2017.0,chevrolet camaro,good,6.0,gas,48691.0,automatic,convertible,red,False,2018-06-30,82,chevrolet
15999,2017.0,nissan altima,good,4.0,gas,44094.0,automatic,sedan,silver,False,2018-11-20,14,nissan
6899,2014.0,chevrolet cruze,good,4.0,gas,118040.0,automatic,sedan,unknown,False,2018-08-22,24,chevrolet
9999,2015.0,nissan altima,good,4.0,gas,72573.0,automatic,sedan,unknown,False,2018-09-15,48,nissan
25899,2016.0,chevrolet colorado,good,6.0,gas,18848.0,automatic,truck,white,True,2018-05-13,6,chevrolet
19599,2011.0,chevrolet silverado 1500,good,8.0,gas,61779.0,automatic,truck,silver,False,2018-05-19,55,chevrolet
37995,2016.0,chevrolet silverado 1500,excellent,8.0,gas,19000.0,automatic,truck,unknown,True,2018-08-29,26,chevrolet
7600,2007.0,dodge dakota,good,6.0,gas,121000.0,automatic,pickup,white,False,2018-07-30,68,dodge
4000,2009.0,toyota prius,good,4.0,hybrid,168795.0,automatic,hatchback,white,False,2018-06-04,55,toyota
12300,2004.0,toyota tacoma,good,8.0,gas,185000.0,automatic,pickup,unknown,True,2018-05-05,38,toyota
34950,2015.0,jeep wrangler unlimited,excellent,6.0,gas,36660.0,automatic,offroad,white,True,2019-03-20,64,jeep
11999,2004.0,ford f350 super duty,excellent,8.0,diesel,113000.0,automatic,pickup,white,True,2019-04-13,77,ford
8999,2006.0,ford f250,good,8.0,diesel,163726.0,automatic,truck,black,True,2018-11-24,21,ford
9491,2013.0,ford focus se,excellent,4.0,gas,74098.0,automatic,sedan,unknown,False,2018-05-08,4,ford
14999,2008.0,ford f350 super duty,excellent,8.0,diesel,212000.0,automatic,truck,custom,True,2018-08-30,53,ford
10999,2005.0,ram 3500,good,6.0,diesel,230000.0,automatic,truck,white,False,2018-10-25,44,ram
17991,2015.0,ford explorer,like new,6.0,gas,66384.0,automatic,SUV,blue,True,2018-06-26,9,ford
4500,1994.0,toyota 4runner,excellent,6.0,gas,234444.0,automatic,SUV,unknown,True,2018-07-13,26,toyota
12591,2016.0,ford fusion,excellent,4.0,gas,48848.0,automatic,sedan,green,False,2018-09-26,10,ford
6000,2012.0,subaru impreza,good,4.0,gas,99000.0,automatic,sedan,blue,True,2018-10-10,31,subaru
15900,2012.0,gmc acadia,excellent,6.0,gas,110000.0,automatic,SUV,white,True,2019-04-07,39,gmc
9600,2010.0,ford explorer,like new,6.0,gas,82000.0,automatic,SUV,white,True,2018-05-01,24,ford
5500,1973.0,ford f-250,good,8.0,gas,127000.0,manual,pickup,white,False,2018-08-30,46,ford
35000,2006.0,jeep wrangler,excellent,6.0,gas,10000.0,automatic,offroad,yellow,True,2019-01-25,64,jeep
4600,2008.0,ford ranger,excellent,4.0,gas,157046.0,automatic,pickup,white,False,2019-02-06,61,ford
6950,2011.0,dodge dakota,excellent,8.0,gas,171807.0,automatic,pickup,unknown,True,2018-12-27,36,dodge
3999,1984.0,chevrolet corvette,excellent,8.0,gas,84000.0,automatic,coupe,red,False,2018-08-12,49,chevrolet
12900,2014.0,subaru forester,good,4.0,gas,82180.0,automatic,SUV,unknown,True,2019-03-11,90,subaru
4950,2009.0,cadillac escalade,good,8.0,gas,260456.0,automatic,SUV,red,True,2018-07-14,16,cadillac
6000,2000.0,chevrolet silverado,good,8.0,gas,183000.0,automatic,pickup,unknown,True,2018-12-31,9,chevrolet
10900,1997.0,jeep wrangler,excellent,6.0,gas,118000.0,manual,SUV,green,True,2018-07-15,62,jeep
18900,2014.0,jeep wrangler,good,6.0,gas,88456.0,automatic,SUV,grey,True,2018-11-11,57,jeep
3500,2007.0,ford mustang,good,6.0,gas,162500.0,manual,convertible,unknown,False,2019-01-10,63,ford
28500,2014.0,ram 3500,good,6.0,diesel,113.0,automatic,pickup,custom,False,2018-06-18,33,ram
5750,2002.0,ford f-250,excellent,10.0,gas,280000.0,automatic,truck,unknown,False,2018-08-03,23,ford
1500,1992.0,honda accord,good,4.0,gas,239199.0,automatic,sedan,red,False,2018-08-02,0,honda
17000,2006.0,ford f350 super duty,good,8.0,diesel,131000.0,automatic,truck,grey,True,2019-03-16,19,ford
4500,2007.0,nissan murano,good,6.0,gas,211972.0,automatic,SUV,blue,True,2018-11-08,20,nissan
8900,2014.0,jeep cherokee,good,6.0,gas,107412.0,automatic,SUV,red,True,2018-10-13,42,jeep
5900,2010.0,toyota prius,excellent,4.0,hybrid,183100.0,automatic,sedan,unknown,False,2018-05-31,14,toyota
3900,2005.0,honda odyssey,good,6.0,gas,179372.0,automatic,van,custom,False,2018-10-10,24,honda
35500,2007.0,ram 3500,excellent,6.0,diesel,142000.0,automatic,truck,white,True,2018-05-23,43,ram
14999,2006.0,chevrolet silverado 2500hd,excellent,8.0,diesel,261000.0,automatic,truck,blue,True,2019-01-21,7,chevrolet
2300,1993.0,ford ranger,good,6.0,gas,180113.0,manual,truck,red,False,2018-08-07,57,ford
4900,2002.0,ram 1500,good,8.0,gas,170899.0,automatic,truck,grey,True,2018-05-18,61,ram
8200,2010.0,volkswagen jetta,excellent,5.0,gas,83156.0,automatic,sedan,unknown,False,2019-03-30,15,volkswagen
4900,2006.0,toyota sienna,good,6.0,gas,150839.0,automatic,van,grey,True,2018-09-23,46,toyota
20500,1970.0,chevrolet malibu,excellent,8.0,gas,83890.0,automatic,sedan,yellow,False,2018-10-02,52,chevrolet
1600,2007.0,toyota camry le,good,4.0,gas,257000.0,automatic,sedan,silver,False,2018-08-09,38,toyota
8500,1989.0,jeep wrangler,good,6.0,gas,120606.5,manual,SUV,white,True,2019-03-25,27,jeep
8500,2014.0,volkswagen passat,excellent,4.0,diesel,113000.0,automatic,sedan,unknown,False,2018-12-26,27,volkswagen
8500,2006.0,ford f250 super duty,excellent,8.0,diesel,127000.0,automatic,pickup,white,False,2018-10-10,15,ford
10250,2015.0,honda civic,excellent,4.0,gas,78285.5,automatic,sedan,grey,False,2019-01-04,38,honda
7950,2013.0,chevrolet equinox,excellent,4.0,gas,151000.0,automatic,SUV,blue,False,2018-12-03,27,chevrolet
4900,2013.0,hyundai elantra,good,4.0,gas,99840.0,automatic,sedan,grey,False,2018-08-12,100,hyundai
5995,2013.0,kia soul,good,4.0,gas,134872.0,automatic,wagon,unknown,False,2018-11-06,31,kia
34988,2013.0,ford edge,good,6.0,gas,6203.0,automatic,SUV,blue,True,2018-12-10,41,ford
14488,2012.0,chevrolet traverse,good,6.0,gas,61260.0,automatic,SUV,silver,True,2019-02-24,47,chevrolet
11199,2013.0,kia sorento,good,4.0,gas,99840.0,automatic,SUV,silver,True,2018-09-05,53,kia
36000,2017.0,jeep wrangler unlimited,excellent,6.0,gas,21000.0,manual,SUV,white,True,2018-11-07,10,jeep
34999,2011.0,gmc sierra 2500hd,excellent,8.0,gas,60503.0,automatic,pickup,unknown,True,2019-03-11,89,gmc
35950,2017.0,ford f-250 super duty,excellent,8.0,gas,41000.0,automatic,pickup,white,True,2019-01-06,79,ford
5950,2008.0,nissan maxima,good,6.0,gas,0.0,automatic,other,grey,False,2018-08-02,41,nissan
7500,2008.0,chevrolet tahoe,excellent,8.0,gas,280000.0,automatic,SUV,black,True,2018-06-28,25,chevrolet
3900,2007.0,honda pilot,good,6.0,gas,234013.0,automatic,SUV,grey,True,2018-08-15,33,honda
16950,2008.0,chevrolet silverado,excellent,8.0,gas,140000.0,automatic,pickup,blue,True,2019-01-16,58,chevrolet
13998,2008.0,chevrolet silverado 1500,like new,8.0,gas,206000.0,automatic,truck,white,True,2018-10-04,47,chevrolet
18998,2007.0,chevrolet corvette,like new,8.0,gas,95000.0,manual,coupe,white,False,2019-04-05,35,chevrolet
17998,2012.0,toyota 4runner,like new,6.0,gas,181000.0,automatic,SUV,silver,True,2018-11-01,41,toyota
9500,2010.5,chrysler town & country,excellent,6.0,gas,111631.0,automatic,mini-van,unknown,False,2018-08-18,61,chrysler
16995,2011.0,chevrolet silverado,like new,8.0,gas,145000.0,automatic,truck,silver,True,2018-08-13,33,chevrolet
18995,2011.0,chevrolet silverado 1500,like new,8.0,gas,136000.0,automatic,truck,blue,True,2018-08-26,67,chevrolet
17950,2014.0,ford f-150,excellent,8.0,gas,138452.0,automatic,pickup,white,True,2018-09-19,38,ford
14995,2007.0,chevrolet silverado,like new,8.0,gas,158000.0,automatic,pickup,red,True,2018-11-27,16,chevrolet
18950,2012.0,ford f-150,excellent,8.0,gas,114373.0,automatic,pickup,silver,True,2019-01-21,85,ford
23998,2008.0,ford f350 super duty,like new,8.0,diesel,140000.0,automatic,truck,black,True,2018-08-21,120,ford
12998,2004.0,chevrolet silverado 2500hd,like new,8.0,gas,167000.0,automatic,truck,black,True,2018-12-23,25,chevrolet
18998,2012.0,chevrolet silverado,like new,8.0,gas,149000.0,automatic,truck,unknown,True,2019-03-03,9,chevrolet
14500,2014.0,chevrolet silverado 1500,excellent,6.0,gas,122628.0,automatic,pickup,silver,False,2018-11-17,28,chevrolet
4950,2010.0,volkswagen passat,good,4.0,gas,147927.0,automatic,sedan,custom,False,2018-11-22,16,volkswagen
12995,2011.0,chevrolet silverado 1500,like new,8.0,gas,128900.0,automatic,pickup,silver,False,2019-01-03,47,chevrolet
3500,2013.0,ford fusion se,good,4.0,gas,174000.0,automatic,sedan,black,False,2019-03-08,96,ford
21900,2013.0,ford f-150,excellent,6.0,gas,96951.0,automatic,truck,white,True,2018-05-23,18,ford
32000,2018.0,ford f150 supercrew cab xlt,good,6.0,gas,17958.0,automatic,pickup,blue,True,2018-11-11,85,ford
24600,2014.0,ford f150 supercrew cab xlt,good,6.0,gas,90000.0,other,pickup,unknown,True,2018-12-30,77,ford
18900,2013.0,ford explorer,excellent,6.0,gas,47806.0,automatic,SUV,red,True,2018-08-13,21,ford
33300,2016.0,chevrolet silverado 1500 crew,good,8.0,gas,14148.0,automatic,pickup,black,True,2018-07-01,20,chevrolet
3950,2002.0,jeep liberty,good,6.0,gas,160000.0,automatic,SUV,brown,True,2018-08-17,64,jeep
2950,2005.0,chevrolet trailblazer,good,6.0,gas,157500.0,automatic,SUV,red,False,2018-08-17,21,chevrolet
6500,2013.0,chevrolet camaro,good,8.0,gas,111222.0,automatic,coupe,red,False,2018-08-19,11,chevrolet
1900,2002.0,subaru forester,good,4.0,gas,223297.0,automatic,wagon,blue,True,2019-04-19,57,subaru
13000,2017.0,honda accord,excellent,4.0,gas,54000.0,automatic,sedan,grey,False,2019-01-27,61,honda
6000,2007.0,chevrolet silverado,good,8.0,gas,156000.0,automatic,truck,white,True,2019-04-18,43,chevrolet
9800,2014.0,subaru impreza,excellent,4.0,gas,98287.0,automatic,hatchback,white,True,2018-05-26,32,subaru
6500,2008.0,ford taurus,good,6.0,gas,96000.0,automatic,sedan,white,False,2018-08-06,126,ford
3950,2006.0,ford fusion,good,4.0,gas,165549.0,manual,sedan,grey,False,2018-11-01,37,ford
22900,2011.0,ford f-250 super duty,excellent,8.0,diesel,174200.0,automatic,pickup,unknown,True,2019-02-23,74,ford
8200,2013.0,subaru impreza,excellent,4.0,gas,43500.0,automatic,sedan,blue,True,2018-07-26,69,subaru
3400,2010.0,dodge grand caravan,excellent,6.0,gas,184000.0,automatic,mini-van,brown,False,2019-03-05,23,dodge
500,2003.0,jeep grand cherokee,excellent,6.0,gas,0.0,automatic,SUV,green,True,2019-03-22,49,jeep
19995,2016.0,chevrolet traverse,good,6.0,gas,57087.0,automatic,SUV,red,True,2019-02-20,28,chevrolet
12995,2011.0,gmc sierra 1500,good,8.0,gas,123793.0,automatic,truck,unknown,True,2019-03-02,14,gmc
24995,2016.0,ford f-150,good,8.0,gas,66979.0,automatic,truck,unknown,True,2018-07-12,7,ford
14729,2013.0,ford f-150,good,8.0,gas,99840.0,automatic,truck,grey,True,2018-10-24,16,ford
11995,2014.0,ford edge,good,6.0,gas,117841.0,automatic,SUV,silver,True,2018-05-21,20,ford
6995,2007.0,ford explorer,good,4.0,gas,108443.0,automatic,SUV,custom,True,2018-11-25,12,ford
3995,2006.0,ford expedition,good,8.0,gas,150839.0,automatic,SUV,blue,True,2018-09-12,35,ford
7995,2015.0,chevrolet equinox,good,4.0,gas,136045.0,automatic,SUV,silver,False,2019-01-07,41,chevrolet
11995,2011.0,chrysler 300,good,8.0,gas,90580.0,automatic,sedan,silver,False,2019-02-25,45,chrysler
19995,2016.0,ford f-150,good,8.0,gas,106730.0,automatic,truck,white,True,2018-06-07,3,ford
7000,2006.0,dodge dakota,excellent,6.0,gas,133000.0,manual,pickup,silver,False,2018-05-06,36,dodge
14500,2015.0,chrysler town & country,excellent,6.0,gas,50000.0,automatic,mini-van,red,False,2018-05-24,48,chrysler
17495,2014.0,ford explorer,good,6.0,gas,107694.0,automatic,SUV,silver,True,2018-10-16,67,ford
12995,2007.0,jeep wrangler,good,6.0,gas,111820.0,automatic,SUV,black,True,2018-05-19,79,jeep
6995,2007.0,jeep grand cherokee,good,8.0,gas,138175.0,automatic,SUV,silver,True,2019-03-10,23,jeep
11995,2014.0,chrysler 200,good,4.0,gas,83457.0,automatic,sedan,black,False,2018-11-09,43,chrysler
11995,2014.0,ford edge,good,6.0,gas,99207.0,automatic,SUV,silver,True,2019-04-10,31,ford
22995,2015.0,gmc sierra 1500,good,8.0,gas,95379.0,automatic,truck,custom,True,2018-09-05,17,gmc
13995,2014.0,chevrolet impala,good,6.0,gas,76525.0,automatic,sedan,unknown,False,2018-06-30,113,chevrolet
13995,2013.0,jeep grand cherokee,good,6.0,gas,116875.0,automatic,SUV,white,True,2019-03-11,60,jeep
17995,2011.0,toyota tacoma,good,6.0,gas,118295.0,automatic,truck,black,True,2018-05-22,44,toyota
13495,2013.0,dodge charger,good,6.0,gas,63530.0,automatic,sedan,grey,False,2019-02-14,67,dodge
5995,2003.0,cadillac escalade,excellent,8.0,gas,169518.0,automatic,SUV,red,True,2018-05-02,19,cadillac
5800,2007.0,ford edge,good,6.0,gas,152228.0,automatic,SUV,unknown,True,2018-11-06,50,ford
6900,2014.0,dodge grand caravan,good,6.0,gas,109396.0,automatic,mini-van,grey,False,2018-12-22,45,dodge
3500,2005.0,ford f-150,good,8.0,gas,173141.0,automatic,truck,grey,True,2019-01-01,21,ford
5500,2006.0,jeep grand cherokee,good,8.0,gas,161895.0,automatic,SUV,black,True,2018-06-21,73,jeep
5900,2011.0,dodge grand caravan,good,6.0,gas,144395.0,automatic,mini-van,white,False,2019-03-20,26,dodge
3900,2008.0,dodge grand caravan,good,6.0,gas,140000.0,automatic,mini-van,silver,False,2018-10-17,31,dodge
6900,2009.0,honda accord,good,6.0,gas,144187.0,automatic,sedan,grey,False,2018-06-08,10,honda
4900,2008.0,jeep grand cherokee,good,6.0,gas,152306.0,automatic,SUV,red,True,2018-11-10,33,jeep
3800,2008.0,hyundai santa fe,good,6.0,gas,164566.0,automatic,SUV,unknown,False,2019-03-08,140,hyundai
4800,2004.0,jeep grand cherokee laredo,good,6.0,gas,147293.0,automatic,SUV,unknown,True,2018-11-04,50,jeep
8995,2008.0,subaru outback,excellent,4.0,gas,99993.0,automatic,wagon,blue,True,2018-05-10,12,subaru
5995,2009.0,ford escape,excellent,6.0,gas,171604.0,automatic,SUV,black,True,2018-06-30,40,ford
8500,2015.0,chevrolet equinox,excellent,4.0,gas,136000.0,automatic,SUV,blue,True,2019-03-09,54,chevrolet
5000,2003.0,ram 1500,fair,8.0,gas,161397.0,automatic,pickup,unknown,True,2018-12-26,34,ram
10500,2003.0,ram 1500,excellent,8.0,gas,86000.0,automatic,truck,unknown,True,2018-08-11,37,ram
4850,2007.0,chrysler 300,excellent,6.0,gas,158963.0,automatic,sedan,red,False,2018-12-05,2,chrysler
11000,2009.0,chevrolet silverado,good,8.0,gas,165000.0,automatic,truck,red,True,2018-06-28,31,chevrolet
3400,2002.0,toyota prius,excellent,4.0,hybrid,121000.0,automatic,sedan,blue,False,2018-05-27,18,toyota
16500,2013.0,ford expedition,good,6.0,gas,100900.0,automatic,SUV,silver,True,2018-05-26,69,ford
5500,2008.0,subaru impreza,excellent,4.0,gas,140000.0,automatic,wagon,silver,True,2018-07-31,37,subaru
